#Date,#Open,#High,#Low,#Close,#Adj Close,#Volume
4/13/2012,10.14,10.14,10.14,10.14,0.354753,0
4/16/2012,10.14,10.14,10.14,10.14,0.354753,0
4/17/2012,10.14,10.14,10.14,10.14,0.354753,0
4/18/2012,10.14,10.14,10.14,10.14,0.354753,0
4/19/2012,10.3,10.3,10.3,10.3,0.360351,500
4/20/2012,10.3,10.3,10.3,10.3,0.360351,0
4/23/2012,10.3,10.3,10.3,10.3,0.360351,0
4/24/2012,10.3,10.3,10.3,10.3,0.360351,0
4/25/2012,10.3,10.3,10.3,10.3,0.360351,0
4/26/2012,10.3,10.3,10.3,10.3,0.360351,0
4/27/2012,10.3,10.3,10.3,10.3,0.360351,0
4/30/2012,10.3,10.3,10.3,10.3,0.360351,0
5/1/2012,10.3,10.3,10.3,10.3,0.360351,0
5/2/2012,10.3,10.3,10.3,10.3,0.360351,0
5/3/2012,10.3,10.3,10.3,10.3,0.360351,0
5/4/2012,10.68,10.68,10.68,10.68,0.373645,200
5/7/2012,10.68,10.68,10.68,10.68,0.373645,0
5/8/2012,10.68,10.68,10.68,10.68,0.373645,0
5/9/2012,10.68,10.68,10.68,10.68,0.373645,0
5/10/2012,10.68,10.68,10.68,10.68,0.373645,0
5/11/2012,10.68,10.68,10.68,10.68,0.373645,0
5/14/2012,10.68,10.68,10.68,10.68,0.373645,0
5/15/2012,10.68,10.68,10.68,10.68,0.373645,0
5/16/2012,10.68,10.68,10.68,10.68,0.373645,0
5/17/2012,10.68,10.68,10.68,10.68,0.373645,0
5/18/2012,10.68,10.68,10.68,10.68,0.373645,0
5/21/2012,10.68,10.68,10.68,10.68,0.373645,0
5/22/2012,8.93,8.93,8.93,8.93,0.312421,700
5/23/2012,8.93,8.93,8.93,8.93,0.312421,0
5/24/2012,8.9,8.9,8.9,8.9,0.311371,500
5/25/2012,8.65,8.65,8.63,8.65,0.302625,400
5/29/2012,8.65,8.65,8.65,8.65,0.302625,0
5/30/2012,8.65,8.65,8.65,8.65,0.302625,0
5/31/2012,8.65,8.65,8.65,8.65,0.302625,0
6/1/2012,8.65,8.65,8.65,8.65,0.302625,0
6/4/2012,8.65,8.65,8.65,8.65,0.302625,0
6/5/2012,8.65,8.65,8.65,8.65,0.302625,0
6/6/2012,8.65,8.65,8.65,8.65,0.302625,0
6/7/2012,8.65,8.65,8.65,8.65,0.302625,0
6/8/2012,8.65,8.65,8.65,8.65,0.302625,0
6/11/2012,8.65,8.65,8.65,8.65,0.302625,0
6/12/2012,8.65,8.65,8.65,8.65,0.302625,0
6/13/2012,8.65,8.65,8.65,8.65,0.302625,0
6/14/2012,8.65,8.65,8.65,8.65,0.302625,0
6/15/2012,8.65,8.65,8.65,8.65,0.302625,0
6/18/2012,8.65,8.65,8.65,8.65,0.302625,0
6/19/2012,9.28,9.28,9.28,9.28,0.324666,100
6/20/2012,9.28,9.28,9.28,9.28,0.324666,0
6/21/2012,9.28,9.28,9.28,9.28,0.324666,0
6/22/2012,9.28,9.28,9.28,9.28,0.324666,0
6/25/2012,9.28,9.28,9.28,9.28,0.324666,0
6/26/2012,9.45,9.45,9.45,9.45,0.330613,800
6/27/2012,9.25,9.3,9.25,9.3,0.325365,3000
6/28/2012,9.01,9.01,8.87,8.87,0.310322,700
6/29/2012,8.87,8.87,8.87,8.87,0.310322,0
7/2/2012,8.87,8.87,8.87,8.87,0.310322,0
7/3/2012,8.87,8.87,8.87,8.87,0.310322,0
7/5/2012,8.87,8.87,8.87,8.87,0.310322,0
7/6/2012,8.87,8.87,8.87,8.87,0.310322,0
7/9/2012,8.87,8.87,8.87,8.87,0.310322,0
7/10/2012,8.99,8.99,8.99,8.99,0.31452,500
7/11/2012,8.99,8.99,8.99,8.99,0.31452,0
7/12/2012,8.99,8.99,8.99,8.99,0.31452,0
7/13/2012,8.99,8.99,8.99,8.99,0.31452,0
7/16/2012,8.99,8.99,8.99,8.99,0.31452,0
7/17/2012,8.99,8.99,8.99,8.99,0.31452,0
7/18/2012,8.99,8.99,8.99,8.99,0.31452,0
7/19/2012,9.1,9.1,9.06,9.06,0.316969,1300
7/20/2012,9.06,9.06,9.06,9.06,0.316969,0
7/23/2012,9.06,9.06,9.06,9.06,0.316969,0
7/24/2012,9.06,9.06,9.06,9.06,0.316969,0
7/25/2012,9.06,9.06,9.06,9.06,0.316969,0
7/26/2012,9.06,9.06,9.06,9.06,0.316969,0
7/27/2012,9.06,9.06,9.06,9.06,0.316969,0
7/30/2012,9.06,9.06,9.06,9.06,0.316969,0
7/31/2012,9.33,9.33,9.33,9.33,0.326415,200
8/1/2012,9.33,9.33,9.33,9.33,0.326415,0
8/2/2012,9.33,9.33,9.33,9.33,0.326415,0
8/3/2012,9.33,9.33,9.33,9.33,0.326415,0
8/6/2012,9.33,9.33,9.33,9.33,0.326415,0
8/7/2012,9.33,9.33,9.33,9.33,0.326415,0
8/8/2012,9.33,9.33,9.33,9.33,0.326415,0
8/9/2012,9.33,9.33,9.33,9.33,0.326415,0
8/10/2012,9.33,9.33,9.33,9.33,0.326415,0
8/13/2012,9.33,9.33,9.33,9.33,0.326415,0
8/14/2012,9.33,9.33,9.33,9.33,0.326415,0
8/15/2012,8.94,8.94,8.94,8.94,0.31277,100
8/16/2012,8.94,8.94,8.94,8.94,0.31277,0
8/17/2012,8.94,8.94,8.94,8.94,0.31277,0
8/20/2012,8.94,8.94,8.94,8.94,0.31277,0
8/21/2012,8.71,8.71,8.71,8.71,0.304724,1000
8/22/2012,8.71,8.71,8.71,8.71,0.304724,0
8/23/2012,8.71,8.71,8.71,8.71,0.304724,0
8/24/2012,8.71,8.71,8.71,8.71,0.304724,0
8/27/2012,8.71,8.71,8.71,8.71,0.304724,0
8/28/2012,8.71,8.71,8.71,8.71,0.304724,0
8/29/2012,8.71,8.71,8.71,8.71,0.304724,0
8/30/2012,8.71,8.71,8.71,8.71,0.304724,0
8/31/2012,8.71,8.71,8.71,8.71,0.304724,0
9/4/2012,8.52,8.52,8.52,8.52,0.298077,200
9/5/2012,8.52,8.52,8.52,8.52,0.298077,0
9/6/2012,8.41,8.41,8.41,8.41,0.294228,800
9/7/2012,8.4,8.4,8.4,8.4,0.293878,900
9/10/2012,8.85,8.9,8.85,8.9,0.311371,400
9/11/2012,8.9,8.9,8.9,8.9,0.311371,0
9/12/2012,8.9,8.9,8.9,8.9,0.311371,0
9/13/2012,8.9,8.9,8.9,8.9,0.311371,0
9/14/2012,8.9,8.9,8.9,8.9,0.311371,0
9/17/2012,8.9,8.9,8.9,8.9,0.311371,0
9/18/2012,8.9,8.9,8.9,8.9,0.311371,0
9/19/2012,8.9,8.9,8.9,8.9,0.311371,0
9/20/2012,8.9,8.9,8.9,8.9,0.311371,0
9/21/2012,8.9,8.9,8.9,8.9,0.311371,0
9/24/2012,8.9,8.9,8.9,8.9,0.311371,0
9/25/2012,8.9,8.9,8.9,8.9,0.311371,0
9/26/2012,8.9,8.9,8.9,8.9,0.311371,0
9/27/2012,8.9,8.9,8.9,8.9,0.311371,0
9/28/2012,8.9,8.9,8.9,8.9,0.311371,0
10/1/2012,8.9,8.9,8.9,8.9,0.311371,0
10/2/2012,8.45,8.45,8.45,8.45,0.295628,22400
10/3/2012,8.45,8.45,8.45,8.45,0.295628,0
10/4/2012,8.45,8.45,8.45,8.45,0.295628,0
10/5/2012,7.94,7.94,7.94,7.94,0.277785,7300
10/8/2012,7.94,7.94,7.94,7.94,0.277785,0
10/9/2012,7.94,7.94,7.94,7.94,0.277785,0
10/10/2012,7.94,7.94,7.94,7.94,0.277785,0
10/11/2012,7.94,7.94,7.94,7.94,0.277785,0
10/12/2012,7.94,7.94,7.94,7.94,0.277785,0
10/15/2012,7.94,7.94,7.94,7.94,0.277785,0
10/16/2012,7.94,7.94,7.94,7.94,0.277785,0
10/17/2012,7.94,7.94,7.94,7.94,0.277785,0
10/18/2012,7.94,7.94,7.94,7.94,0.277785,0
10/19/2012,7.94,7.94,7.94,7.94,0.277785,0
10/22/2012,7.94,7.94,7.94,7.94,0.277785,0
10/23/2012,7.94,7.94,7.94,7.94,0.277785,0
10/24/2012,7.94,7.94,7.94,7.94,0.277785,0
10/25/2012,7.94,7.94,7.94,7.94,0.277785,0
10/26/2012,7.94,7.94,7.94,7.94,0.277785,0
