#Date,#Open,#High,#Low,#Close,#Adj Close,#Volume
4/16/2008,8.15,8.15,8.1,8.15,0.178824,4000
4/17/2008,8.35,8.6,8.25,8.35,0.183212,13300
4/18/2008,8.45,8.85,8.45,8.45,0.185406,1200
4/21/2008,8.55,8.55,8.55,8.55,0.1876,400
4/22/2008,8.55,8.55,8.55,8.55,0.1876,0
4/23/2008,8.8,8.8,8.8,8.8,0.193085,2000
4/24/2008,8.35,8.4,8.35,8.35,0.183212,1500
4/25/2008,8.35,8.35,8.35,8.35,0.183212,0
4/28/2008,8.85,8.85,8.55,8.85,0.194183,5100
4/29/2008,8.85,8.85,8.85,8.85,0.194183,0
4/30/2008,8.5,8.5,8.5,8.5,0.186503,600
5/1/2008,8.4,8.4,8.4,8.4,0.184309,300
5/2/2008,8.8,8.8,8.5,8.8,0.193085,1300
5/5/2008,8.8,8.8,8.8,8.8,0.193085,0
5/6/2008,8.7,9.05,8.7,8.7,0.190891,1900
5/7/2008,8.7,9.25,8.7,8.7,0.190891,2900
5/8/2008,8.7,8.7,8.7,8.7,0.190891,0
5/9/2008,9.2,9.2,9.2,9.2,0.201862,1300
5/12/2008,9.1,9.1,9.1,9.1,0.199668,1100
5/13/2008,9.1,9.1,9.1,9.1,0.199668,0
5/14/2008,8.75,8.75,8.75,8.75,0.191988,500
5/15/2008,8.75,8.75,8.75,8.75,0.191988,0
5/16/2008,9.25,9.5,9.25,9.25,0.202959,1000
5/19/2008,9.4,9.4,9.35,9.4,0.20625,1700
5/20/2008,9.15,9.15,9.15,9.15,0.200765,600
5/21/2008,9.05,9.45,9.05,9.05,0.198571,3900
5/22/2008,9.35,9.35,9.2,9.35,0.205153,4600
5/23/2008,9.35,9.35,9.35,9.35,0.205153,0
5/27/2008,9.1,9.1,9.1,9.1,0.199668,400
5/28/2008,9.1,9.1,9.1,9.1,0.199668,400
5/29/2008,9.1,9.1,9.1,9.1,0.199668,0
5/30/2008,9.25,9.45,9.15,9.25,0.202959,4100
6/2/2008,9.3,9.45,9.3,9.3,0.204056,3400
6/3/2008,9.3,9.35,9.3,9.3,0.204056,1300
6/4/2008,9.15,9.15,9.15,9.15,0.200765,800
6/5/2008,9.15,9.15,9.15,9.15,0.200765,0
6/6/2008,8.75,8.75,8.75,8.75,0.191988,3000
6/9/2008,8.7,9,8.7,8.7,0.190891,1700
6/10/2008,8.5,8.5,8.45,8.5,0.186503,300
6/11/2008,8.5,8.5,8.5,8.5,0.186503,0
6/12/2008,8.05,8.05,8,8.05,0.176629,2800
6/13/2008,8.1,8.4,8.05,8.1,0.177726,4000
6/16/2008,8.1,8.1,8.1,8.1,0.177726,2700
6/17/2008,8.15,8.15,8.15,8.15,0.178824,400
6/18/2008,7.75,8.05,7.75,7.75,0.170047,8200
6/19/2008,7.7,7.7,7.7,7.7,0.16895,4500
6/20/2008,7.3,7.55,7.3,7.3,0.160173,7000
6/23/2008,7.3,7.3,7.3,7.3,0.160173,0
6/24/2008,7.35,7.4,7,7.35,0.16127,6700
6/25/2008,7.4,7.45,7.1,7.4,0.162367,2100
6/26/2008,6.85,7.25,6.85,6.85,0.1503,8300
6/27/2008,6.8,6.8,6.8,6.8,0.149202,900
6/30/2008,6.8,6.8,6.8,6.8,0.149202,0
7/1/2008,6.6,6.6,6.6,6.6,0.144814,4500
7/2/2008,6.6,6.6,6.6,6.6,0.144814,0
7/3/2008,6.35,6.35,6.35,6.35,0.139329,1900
7/7/2008,6.35,6.35,6.08,6.35,0.139329,3400
7/8/2008,5.75,6.15,5.75,5.75,0.126164,2200
7/9/2008,5.35,5.35,5.35,5.35,0.117387,400
7/10/2008,5.65,5.65,5.6,5.65,0.12397,1500
7/11/2008,5.6,5.9,5.5,5.6,0.122873,4700
7/14/2008,5.65,5.7,5.65,5.65,0.12397,3800
7/15/2008,5.4,5.5,5.4,5.4,0.118484,16200
7/16/2008,5.65,6,5.55,5.65,0.12397,5300
7/17/2008,6.55,6.55,6.55,6.55,0.143717,900
7/18/2008,6.8,7.4,6.55,6.8,0.149202,2400
7/21/2008,6.95,6.95,6.95,6.95,0.152494,500
7/22/2008,6.75,6.75,6.6,6.75,0.148105,5200
7/23/2008,6.55,6.6,6.5,6.55,0.143717,6200
7/24/2008,6.35,6.35,6.3,6.35,0.139329,2100
7/25/2008,6.3,6.65,6.3,6.3,0.138232,2200
7/28/2008,6.4,6.4,6.4,6.4,0.140426,500
7/29/2008,6.3,6.3,6.25,6.3,0.138232,2200
7/30/2008,6.1,6.35,6.1,6.1,0.133843,4100
7/31/2008,6.1,6.1,6.1,6.1,0.133843,0
8/1/2008,6.15,6.15,6.15,6.15,0.13494,1900
8/4/2008,6.15,6.15,6.15,6.15,0.13494,0
8/5/2008,6,6,6,6,0.131649,2000
8/6/2008,6.1,6.2,6.1,6.1,0.133843,1100
8/7/2008,6.1,6.1,6.1,6.1,0.133843,0
8/8/2008,5.8,5.8,5.8,5.8,0.127261,600
8/11/2008,5.95,5.95,5.95,5.95,0.130552,1500
8/12/2008,5.75,5.9,5.75,5.75,0.126164,4000
8/13/2008,6,6,6,6,0.131649,1000
8/14/2008,6.6,6.6,6.25,6.6,0.144814,1600
8/15/2008,6.4,6.4,6.4,6.4,0.140426,1800
8/18/2008,6.4,6.4,6.4,6.4,0.140426,0
8/19/2008,6.4,6.4,6.4,6.4,0.140426,800
8/20/2008,6.25,6.6,6.25,6.25,0.137135,5100
8/21/2008,6.42,6.42,6.42,6.42,0.140865,1100
8/22/2008,6.45,6.45,6.45,6.45,0.141523,15800
8/25/2008,6.5,6.5,6.5,6.5,0.14262,5100
8/26/2008,6.5,6.5,6.5,6.5,0.14262,0
8/27/2008,6.5,6.5,6.45,6.5,0.14262,7600
8/28/2008,6.72,6.72,6.7,6.72,0.147447,1800
8/29/2008,6.72,6.72,6.72,6.72,0.147447,0
9/2/2008,6.7,6.7,6.65,6.7,0.147008,2400
9/3/2008,6.65,6.95,6.65,6.65,0.145911,3000
9/4/2008,7.05,7.05,6.45,7.05,0.154688,1300
9/5/2008,6.7,6.7,6.6,6.7,0.147008,10200
9/8/2008,7,7,7,7,0.153591,1000
9/9/2008,6.85,6.85,6.75,6.85,0.1503,5000
9/10/2008,6.75,7.25,6.7,6.75,0.148105,4400
9/11/2008,6.7,6.7,6.7,6.7,0.147008,1400
9/12/2008,6.95,6.95,6.8,6.95,0.152494,10500
9/15/2008,6.95,6.95,6.95,6.95,0.152494,0
9/16/2008,6.5,6.55,6.2,6.5,0.14262,21400
9/17/2008,6.7,6.75,6.6,6.7,0.147008,23000
9/18/2008,6.75,6.85,6.6,6.75,0.148105,16200
9/19/2008,7.1,7.1,7,7.1,0.155785,7300
9/22/2008,7.45,7.5,7.35,7.45,0.163464,4000
9/23/2008,7.1,7.1,7.1,7.1,0.155785,1500
9/24/2008,7.35,7.35,7.1,7.35,0.16127,3800
9/25/2008,6.95,6.95,6.9,6.95,0.152494,9700
9/26/2008,6.8,6.85,6.8,6.8,0.149202,5000
9/29/2008,6,6.45,6,6,0.131649,4400
9/30/2008,6.4,6.55,6.25,6.4,0.140426,15200
10/1/2008,6.55,6.6,6.55,6.55,0.143717,9800
10/2/2008,6.25,6.25,6.1,6.25,0.137135,5700
10/3/2008,6.3,6.3,6.3,6.3,0.138232,7500
10/6/2008,5.4,5.55,5,5.4,0.118484,25000
10/7/2008,5.45,5.8,5,5.45,0.119581,11500
10/8/2008,4.75,5.17,4.65,4.75,0.104222,32500
10/9/2008,5,5.15,5,5,0.109708,6200
10/10/2008,4.25,4.8,4.25,4.25,0.093252,16200
10/13/2008,4.85,5,4.85,4.85,0.106416,3900
10/14/2008,4.85,5.05,4.75,4.85,0.106416,13200
10/15/2008,4.25,4.25,4.25,4.25,0.093252,3000
10/16/2008,3.85,3.85,3.85,3.85,0.084475,2600
10/17/2008,4.2,4.2,3.85,4.2,0.092154,2500
10/20/2008,4.1,4.1,4,4.1,0.08996,1900
10/21/2008,4,4,4,4,0.087766,1300
10/22/2008,3.45,3.45,3.45,3.45,0.075698,1000
10/23/2008,3.2,3.2,3.2,3.2,0.070213,4000
10/24/2008,3.25,3.3,3.25,3.25,0.07131,1600
10/27/2008,3.25,3.25,3.2,3.2,0.070213,6400
10/28/2008,3.5,3.75,3.5,3.75,0.082281,5700
10/29/2008,3.75,3.75,3.75,3.75,0.082281,0
10/30/2008,4.55,4.6,4.55,4.55,0.099834,8300
10/31/2008,4.6,5.15,4.5,4.75,0.104222,4300
11/3/2008,5.35,5.35,5.35,5.35,0.117387,1200
11/4/2008,5.1,5.1,5,5,0.109708,800
11/5/2008,4.85,4.85,4.85,4.85,0.106416,500
11/6/2008,4.35,4.4,4.25,4.25,0.093252,2900
11/7/2008,4.75,4.75,4.5,4.5,0.098737,3500
11/10/2008,4.5,4.5,4.5,4.5,0.098737,0
11/11/2008,4.5,4.5,4.5,4.5,0.098737,0
11/12/2008,4.5,4.5,4.5,4.5,0.098737,0
11/13/2008,3.85,4.15,3.8,4,0.087766,41300
11/14/2008,4,4,4,4,0.087766,0
11/17/2008,4.5,4.5,4,4,0.087766,1200
11/18/2008,4.2,4.2,3.65,3.65,0.080087,4500
11/19/2008,3.9,3.9,3.65,3.65,0.080087,3000
11/20/2008,3.65,3.95,3.6,3.6,0.07899,4600
11/21/2008,3.75,3.75,3.6,3.75,0.082281,14900
11/24/2008,3.85,3.9,3.75,3.9,0.085572,7500
11/25/2008,4.05,4.05,4.05,4.05,0.088863,1100
11/26/2008,3.95,3.95,3.95,3.95,0.086669,1400
11/28/2008,3.95,3.95,3.95,3.95,0.086669,0
12/1/2008,3.75,3.8,3.75,3.8,0.083378,7900
12/2/2008,3.7,3.8,3.7,3.75,0.082281,7000
12/3/2008,3.85,3.85,3.85,3.85,0.084475,900
12/4/2008,3.7,3.75,3.7,3.75,0.082281,11900
12/5/2008,3.75,3.75,3.75,3.75,0.082281,0
12/8/2008,3.75,3.75,3.65,3.75,0.082281,5500
12/9/2008,3.75,4,3.75,3.75,0.082281,8200
12/10/2008,3.8,4,3.75,4,0.087766,7300
12/11/2008,3.95,3.95,3.9,3.9,0.085572,3200
12/12/2008,3.75,4,3.55,3.7,0.081184,5300
12/15/2008,3.65,3.7,3.65,3.65,0.080087,8500
12/16/2008,3.65,3.65,3.65,3.65,0.080087,1300
12/17/2008,3.8,3.8,3.75,3.75,0.082281,3900
12/18/2008,4.25,4.25,3.8,3.9,0.085572,12000
12/19/2008,3.7,3.85,3.7,3.8,0.083378,24200
12/22/2008,3.83,3.83,3.75,3.75,0.082281,2900
12/23/2008,3.7,3.7,3.7,3.7,0.081184,4500
12/24/2008,3.85,3.85,3.7,3.8,0.083378,10800
12/26/2008,3.85,3.85,3.85,3.85,0.084475,2600
12/29/2008,4.3,4.3,3.8,3.9,0.085572,12400
12/30/2008,3.85,3.85,3.83,3.83,0.084036,1200
12/31/2008,3.75,3.75,3.75,3.75,0.082281,500
1/2/2009,3.75,3.75,3.75,3.75,0.082281,0
1/5/2009,4.3,4.3,3.8,4,0.087766,16600
1/6/2009,4.2,4.3,4.1,4.1,0.08996,10100
1/7/2009,4.55,4.55,4.1,4.1,0.08996,6200
1/8/2009,4.1,4.1,4.05,4.05,0.088863,2300
1/9/2009,4,4.15,4,4.15,0.091057,1000
1/12/2009,4.1,4.3,4.1,4.3,0.094349,2000
1/13/2009,3.95,4.25,3.9,3.9,0.085572,3600
1/14/2009,3.8,3.8,3.8,3.8,0.083378,1100
1/15/2009,4,4.08,4,4.08,0.089521,3500
1/16/2009,4.25,4.25,4.2,4.2,0.092154,3700
1/20/2009,4.2,4.2,4.2,4.2,0.092154,0
1/21/2009,4.1,4.65,4.1,4.65,0.102028,10600
1/22/2009,4.2,4.2,4.15,4.2,0.092154,4600
1/23/2009,4,4,4,4,0.087766,1000
1/26/2009,4.1,4.1,4.05,4.05,0.088863,1800
1/27/2009,4.35,4.35,4.05,4.05,0.088863,2200
1/28/2009,4.1,4.45,4.1,4.45,0.09764,6700
1/29/2009,4,4,3.85,3.85,0.084475,4500
1/30/2009,3.7,3.8,3.7,3.8,0.083378,3600
2/2/2009,3.75,4,3.75,3.84,0.084255,13100
2/3/2009,4,4,4,4,0.087766,1000
2/4/2009,3.7,3.7,3.6,3.6,0.07899,800
2/5/2009,3.7,3.85,3.7,3.85,0.084475,3200
2/6/2009,4,4,3.9,3.9,0.085572,1200
2/9/2009,4.3,4.3,4.25,4.26,0.093471,11800
2/10/2009,4.5,4.5,4.1,4.1,0.08996,3800
2/11/2009,4.18,4.18,4,4.1,0.08996,9500
2/12/2009,4,4,3.92,3.92,0.086011,6500
2/13/2009,3.9,3.9,3.9,3.9,0.085572,6600
2/17/2009,3.8,3.8,3.75,3.75,0.082281,1900
2/18/2009,3.8,3.8,3.75,3.75,0.082281,4500
2/19/2009,3.9,3.92,3.9,3.92,0.086011,1500
2/20/2009,3.92,3.92,3.92,3.92,0.086011,0
2/23/2009,3.8,3.8,3.75,3.75,0.082281,8600
2/24/2009,3.7,3.75,3.7,3.75,0.082281,10100
2/25/2009,3.65,4.05,3.65,4.05,0.088863,900
2/26/2009,4,4,3.75,3.75,0.082281,2100
2/27/2009,3.6,3.6,3.6,3.6,0.07899,2500
3/2/2009,3.5,3.65,3.4,3.4,0.074601,3700
3/3/2009,3.45,3.55,3.45,3.55,0.077892,18300
3/4/2009,3.55,3.55,3.55,3.55,0.077892,0
3/5/2009,3.55,3.55,3.55,3.55,0.077892,2000
3/6/2009,3.55,3.55,3.55,3.55,0.077892,2000
3/9/2009,3.45,3.55,3.35,3.35,0.073504,14000
3/10/2009,3.75,3.75,3.55,3.6,0.07899,7500
3/11/2009,3.6,3.6,3.6,3.6,0.07899,0
3/12/2009,3.75,3.85,3.75,3.85,0.084475,2700
3/13/2009,3.85,3.85,3.85,3.85,0.084475,300
3/16/2009,3.95,3.95,3.95,3.95,0.086669,1500
3/17/2009,3.95,4,3.95,4,0.087766,4500
3/18/2009,4.2,4.2,4.2,4.2,0.092154,2800
3/19/2009,4.6,4.6,4.6,4.6,0.100931,600
3/20/2009,4.35,4.35,4.35,4.35,0.095446,500
3/23/2009,4.5,4.5,4.46,4.46,0.097859,2000
3/24/2009,4.46,4.46,4.46,4.46,0.097859,0
3/25/2009,4.4,4.75,4.4,4.75,0.104222,1800
3/26/2009,4.6,4.85,4.6,4.75,0.104222,4900
3/27/2009,4.4,4.4,4.4,4.4,0.096543,1800
3/30/2009,4.4,4.4,4.4,4.4,0.096543,500
3/31/2009,4.45,4.45,4.45,4.45,0.09764,800
4/1/2009,4.55,4.55,4.55,4.55,0.099834,2000
4/2/2009,4.85,4.85,4.74,4.85,0.106416,21000
4/3/2009,4.9,4.9,4.8,4.8,0.105319,3500
4/6/2009,5,5.25,5,5.25,0.115193,31700
4/7/2009,5.25,5.25,5.25,5.25,0.115193,0
4/8/2009,4.95,5,4.8,4.8,0.105319,4100
4/9/2009,5.1,5.1,5,5.05,0.110805,11100
4/13/2009,5.05,5.05,5.05,5.05,0.110805,800
4/14/2009,5.15,5.15,5.15,5.15,0.112999,500
4/15/2009,5.15,5.15,5.15,5.15,0.112999,0
4/16/2009,5.15,5.15,5.15,5.15,0.112999,0
4/17/2009,5.7,5.7,5.3,5.3,0.11629,10100
4/20/2009,5.4,5.4,5.4,5.4,0.118484,500
4/21/2009,5.4,5.4,5.4,5.4,0.118484,0
4/22/2009,5.5,5.5,5.5,5.5,0.120678,1400
4/23/2009,5.62,5.65,5.6,5.6,0.122873,1000
4/24/2009,5.75,6.15,5.75,6.15,0.13494,2100
4/27/2009,5.7,5.8,5.7,5.8,0.127261,3000
4/28/2009,6.15,6.15,6.15,6.15,0.13494,4400
4/29/2009,6.15,6.15,6.15,6.15,0.13494,400
4/30/2009,6,6,6,6,0.131649,1400
5/1/2009,6,6,6,6,0.131649,0
5/4/2009,6.25,6.25,6.25,6.25,0.137135,400
5/5/2009,5.85,5.85,5.85,5.85,0.128358,800
5/6/2009,5.9,6,5.72,5.75,0.126164,3700
5/7/2009,5.75,5.75,5.75,5.75,0.126164,0
5/8/2009,5.85,6.2,5.83,6.2,0.136038,22900
5/11/2009,6.2,6.2,6.2,6.2,0.136038,0
5/12/2009,6.2,6.2,6.2,6.2,0.136038,0
5/13/2009,5.75,5.75,5.75,5.75,0.126164,300
5/14/2009,5.45,5.45,5.45,5.45,0.119581,1300
5/15/2009,5.45,5.45,5.45,5.45,0.119581,0
5/18/2009,5.45,5.45,5.45,5.45,0.119581,0
5/19/2009,5.9,5.9,5.7,5.7,0.125067,3100
5/20/2009,6,6.05,6,6.05,0.132746,1200
5/21/2009,5.72,5.72,5.72,5.72,0.125506,2700
5/22/2009,6,6,6,6,0.131649,500
5/26/2009,6,6,6,6,0.131649,0
5/27/2009,6,6,6,6,0.131649,200
5/28/2009,5.9,6.2,5.9,6.2,0.136038,1200
5/29/2009,6,6,6,6,0.131649,5300
6/1/2009,6.15,6.4,6.15,6.4,0.140426,1600
6/2/2009,6.4,6.4,6.4,6.4,0.140426,0
6/3/2009,6.4,6.4,6.4,6.4,0.140426,0
6/4/2009,6.35,6.35,6.35,6.35,0.139329,1600
6/5/2009,6.4,6.4,6.4,6.4,0.140426,500
6/8/2009,5.95,5.95,5.95,5.95,0.130552,700
6/9/2009,6.3,6.3,6.3,6.3,0.138232,1000
6/10/2009,6.25,6.25,6.25,6.25,0.137135,200
6/11/2009,6.19,6.35,6.15,6.15,0.13494,2000
6/12/2009,6.1,6.1,6.1,6.1,0.133843,600
6/15/2009,6.25,6.25,6.25,6.25,0.137135,1000
6/16/2009,6.25,6.25,6.25,6.25,0.137135,1800
6/17/2009,6.25,6.25,6,6,0.131649,3800
6/18/2009,5.99,5.99,5.99,5.99,0.13143,1400
6/19/2009,5.99,5.99,5.99,5.99,0.13143,0
6/22/2009,5.99,5.99,5.99,5.99,0.13143,0
6/23/2009,5.7,5.7,5.7,5.7,0.125067,1400
6/24/2009,5.7,5.7,5.7,5.7,0.125067,0
6/25/2009,5.7,5.7,5.7,5.7,0.125067,0
6/26/2009,5.7,5.7,5.7,5.7,0.125067,0
6/29/2009,6.35,6.35,6.05,6.05,0.132746,4900
6/30/2009,6.3,6.3,6.1,6.1,0.133843,4900
7/1/2009,6.25,6.25,6.25,6.25,0.137135,4000
7/2/2009,6.25,6.25,6.25,6.25,0.137135,0
7/6/2009,6.2,6.2,6.2,6.2,0.136038,1700
7/7/2009,6.2,6.2,6.2,6.2,0.136038,0
7/8/2009,6.2,6.2,6.2,6.2,0.136038,0
7/9/2009,6.2,6.2,6.2,6.2,0.136038,0
7/10/2009,6.2,6.2,6.2,6.2,0.136038,0
7/13/2009,6.2,6.2,6.2,6.2,0.136038,0
7/14/2009,6.2,6.2,6.2,6.2,0.136038,0
7/15/2009,6.2,6.2,6.2,6.2,0.136038,0
7/16/2009,6.9,7,6.9,7,0.153591,2700
7/17/2009,7,7,7,7,0.153591,0
7/20/2009,7,7,7,7,0.153591,0
7/21/2009,7,7,7,7,0.153591,0
